subject,stim_name,genre,piece,ensemble,theme,spatial,target,instruments,n_instruments,response_shape,soli_shape,stimulus_shape,fs_eeg,fs_audio,target_idx,pred_instr,correct,attended_r,best_nontarget_r,margin_r
0008,classique_morceau2_trio_BoFhFl_theme2_stereo_Bo,classique,morceau2,trio,theme2,stereo,Bo,"['Bo', 'Fh', 'Fl']",3,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,0,Bo,True,0.041262337347590584,0.008149096154852395,0.03311324119273819
0008,classique_morceau2_trio_BoFhFl_theme2_stereo_Fl,classique,morceau2,trio,theme2,stereo,Fl,"['Bo', 'Fh', 'Fl']",3,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,2,Fh,False,-0.04239096403397896,0.02174271284928614,-0.0641336768832651
0008,pop_falldead_duo_BsDr_theme1_stereo_Bs,pop,falldead,duo,theme1,stereo,Bs,"['Bs', 'Dr']",2,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,0,Bs,True,0.0047231618152282434,-0.026694457995133442,0.03141761981036169
0008,pop_falldead_duo_BsDr_theme1_stereo_Dr,pop,falldead,duo,theme1,stereo,Dr,"['Bs', 'Dr']",2,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,1,Dr,True,0.04280366219425332,-0.032921351228803436,0.07572501342305676
0008,pop_falldead_duo_GtVx_theme1_stereo_Gt,pop,falldead,duo,theme1,stereo,Gt,"['Gt', 'Vx']",2,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,0,Vx,False,-0.005830662563010322,0.07921158381430861,-0.08504224637731893
0008,pop_falldead_duo_GtVx_theme1_stereo_Vx,pop,falldead,duo,theme1,stereo,Vx,"['Gt', 'Vx']",2,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,1,Gt,False,0.007630218153932097,0.06355782455275114,-0.05592760639881904
0008,pop_falldead_trio_BsDrVx_theme1_stereo_Bs,pop,falldead,trio,theme1,stereo,Bs,"['Bs', 'Dr', 'Vx']",3,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,0,Vx,False,0.028284758158050077,0.03404484759072747,-0.005760089432677393
0008,pop_falldead_trio_BsDrVx_theme1_stereo_Dr,pop,falldead,trio,theme1,stereo,Dr,"['Bs', 'Dr', 'Vx']",3,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,1,Bs,False,0.0069836103046524095,0.04296478875475176,-0.03598117845009935
0008,pop_falldead_trio_BsDrVx_theme1_stereo_Vx,pop,falldead,trio,theme1,stereo,Vx,"['Bs', 'Dr', 'Vx']",3,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,2,Dr,False,-0.03584641005473724,0.030633136497214063,-0.0664795465519513
0008,pop_mixtape_duo_BsDr_theme1_stereo_Bs,pop,mixtape,duo,theme1,stereo,Bs,"['Bs', 'Dr']",2,"(20, 5124)","(3, 882516)","(2, 882516)",256,44100,0,Dr,False,-0.014880049048894742,0.0006882634227387725,-0.015568312471633514
0008,pop_mixtape_duo_BsDr_theme2_stereo_Dr,pop,mixtape,duo,theme2,stereo,Dr,"['Bs', 'Dr']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,1,Dr,True,0.055308265031430166,0.040000705695097546,0.01530755933633262
0008,pop_mixtape_duo_GtVx_theme1_stereo_Gt,pop,mixtape,duo,theme1,stereo,Gt,"['Gt', 'Vx']",2,"(20, 5124)","(3, 882516)","(2, 882516)",256,44100,0,Gt,True,0.036888055385162655,0.02446836154919856,0.012419693835964096
0008,pop_mixtape_duo_GtVx_theme1_stereo_Vx,pop,mixtape,duo,theme1,stereo,Vx,"['Gt', 'Vx']",2,"(20, 5124)","(3, 882516)","(2, 882516)",256,44100,1,Gt,False,-0.018660272182290275,-0.008966163238982819,-0.009694108943307456
0008,pop_mixtape_trio_GtDrVx_theme1_stereo_Vx,pop,mixtape,trio,theme1,stereo,Vx,"['Gt', 'Dr', 'Vx']",3,"(20, 5124)","(3, 882516)","(2, 882516)",256,44100,2,Vx,True,-0.006112735302088747,-0.01091440572619353,0.004801670424104783
0008,pop_mixtape_trio_GtDrVx_theme2_stereo_Dr,pop,mixtape,trio,theme2,stereo,Dr,"['Gt', 'Dr', 'Vx']",3,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,1,Vx,False,-0.030187170684850162,0.016222452693957574,-0.04640962337880773
0008,pop_mixtape_trio_GtDrVx_theme2_stereo_Gt,pop,mixtape,trio,theme2,stereo,Gt,"['Gt', 'Dr', 'Vx']",3,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,0,Dr,False,-0.0037026959545181926,0.03034149492368206,-0.03404419087820025
0009,classique_morceau1_duo_CoFl_theme1_stereo_Co,classique,morceau1,duo,theme1,stereo,Co,"['Co', 'Fl']",2,"(20, 7172)","(3, 1235312)","(2, 1235312)",256,44100,0,Fl,False,-0.0064620568081009385,0.0009241548499755607,-0.007386211658076499
0009,classique_morceau1_duo_CoFl_theme1_stereo_Fl,classique,morceau1,duo,theme1,stereo,Fl,"['Co', 'Fl']",2,"(20, 7172)","(3, 1235312)","(2, 1235312)",256,44100,1,Fl,True,0.024071750131746547,0.0008029208269040323,0.023268829304842514
0009,classique_morceau1_duo_CoOb_theme1_stereo_Ob,classique,morceau1,duo,theme1,stereo,Ob,"['Co', 'Ob']",2,"(20, 7172)","(3, 1235312)","(2, 1235312)",256,44100,1,Co,False,-0.011727936248579407,0.04002254399833,-0.05175048024690941
0009,classique_morceau1_duo_CoOb_theme2_stereo_Co,classique,morceau1,duo,theme2,stereo,Co,"['Co', 'Ob']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,0,Ob,False,0.005387636284199215,0.04344373054995546,-0.03805609426575625
0009,classique_morceau1_duo_FlOb_theme1_stereo_Ob,classique,morceau1,duo,theme1,stereo,Ob,"['Fl', 'Ob']",2,"(20, 7172)","(3, 1235312)","(2, 1235312)",256,44100,1,Ob,True,0.028572019936257503,-0.0010214520478605746,0.02959347198411808
0009,classique_morceau1_duo_FlOb_theme2_stereo_Fl,classique,morceau1,duo,theme2,stereo,Fl,"['Fl', 'Ob']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,0,Fl,True,-0.01723801828523336,-0.04130920964596085,0.02407119136072749
0009,classique_morceau1_trio_CoFlOb_theme1_stereo_Co,classique,morceau1,trio,theme1,stereo,Co,"['Co', 'Fl', 'Ob']",3,"(20, 7172)","(3, 1235312)","(2, 1235312)",256,44100,0,Co,True,0.008477254068042391,0.00531643541497186,0.003160818653070531
0009,classique_morceau1_trio_CoFlOb_theme1_stereo_Fl,classique,morceau1,trio,theme1,stereo,Fl,"['Co', 'Fl', 'Ob']",3,"(20, 7172)","(3, 1235312)","(2, 1235312)",256,44100,1,Ob,False,0.007184586200773543,0.021802689319016532,-0.014618103118242989
0009,classique_morceau1_trio_CoFlOb_theme1_stereo_Ob,classique,morceau1,trio,theme1,stereo,Ob,"['Co', 'Fl', 'Ob']",3,"(20, 7172)","(3, 1235312)","(2, 1235312)",256,44100,2,Fl,False,0.0018562891320290178,0.05120451852073157,-0.04934822938870256
0009,classique_morceau2_duo_BoFh_theme2_stereo_Bo,classique,morceau2,duo,theme2,stereo,Bo,"['Bo', 'Fh']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,0,Bo,True,0.019789490979646933,-0.00013183564702834438,0.019921326626675277
0009,classique_morceau2_duo_BoFh_theme2_stereo_Fh,classique,morceau2,duo,theme2,stereo,Fh,"['Bo', 'Fh']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,1,Fh,True,0.0015141327933508187,-0.03274218746752309,0.034256320260873906
0009,classique_morceau2_duo_BoFl_theme1_stereo_Bo,classique,morceau2,duo,theme1,stereo,Bo,"['Bo', 'Fl']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,0,Bo,True,0.03209902370196698,0.0010195675225578328,0.03107945617940915
0009,classique_morceau2_duo_BoFl_theme2_stereo_Fl,classique,morceau2,duo,theme2,stereo,Fl,"['Bo', 'Fl']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,1,Fl,True,0.01616045574161316,-0.03646990256418773,0.05263035830580089
0009,classique_morceau2_duo_FhFl_theme2_stereo_Fh,classique,morceau2,duo,theme2,stereo,Fh,"['Fh', 'Fl']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,0,Fh,True,0.06589060642483163,0.008222747211705303,0.05766785921312633
0009,classique_morceau2_duo_FhFl_theme2_stereo_Fl,classique,morceau2,duo,theme2,stereo,Fl,"['Fh', 'Fl']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,1,Fh,False,0.013337666470212525,0.031179787250330566,-0.017842120780118043
0009,classique_morceau2_trio_BoFhFl_theme1_stereo_Bo,classique,morceau2,trio,theme1,stereo,Bo,"['Bo', 'Fh', 'Fl']",3,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,0,Fl,False,-0.05289717750348769,0.06635754978459488,-0.11925472728808256
0009,classique_morceau2_trio_BoFhFl_theme1_stereo_Fl,classique,morceau2,trio,theme1,stereo,Fl,"['Bo', 'Fh', 'Fl']",3,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,2,Fh,False,-0.00958438423905812,-0.00520727258515358,-0.00437711165390454
0009,classique_morceau2_trio_BoFhFl_theme2_stereo_Fh,classique,morceau2,trio,theme2,stereo,Fh,"['Bo', 'Fh', 'Fl']",3,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,1,Bo,False,0.028203848191857877,0.05314818214645206,-0.024944333954594184
0009,pop_falldead_duo_BsDr_theme1_stereo_Bs,pop,falldead,duo,theme1,stereo,Bs,"['Bs', 'Dr']",2,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,0,Dr,False,-0.027581921678832735,0.0056089209576122186,-0.03319084263644495
0009,pop_falldead_duo_BsDr_theme1_stereo_Dr,pop,falldead,duo,theme1,stereo,Dr,"['Bs', 'Dr']",2,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,1,Dr,True,0.02061310252250269,0.009656660167567504,0.010956442354935187
0009,pop_falldead_duo_GtVx_theme1_stereo_Gt,pop,falldead,duo,theme1,stereo,Gt,"['Gt', 'Vx']",2,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,0,Vx,False,-0.00672079585136002,0.051430249939562016,-0.058151045790922035
0009,pop_falldead_duo_GtVx_theme1_stereo_Vx,pop,falldead,duo,theme1,stereo,Vx,"['Gt', 'Vx']",2,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,1,Gt,False,-0.015246910520436377,0.01258420898165631,-0.027831119502092688
0009,pop_falldead_trio_BsDrVx_theme1_stereo_Vx,pop,falldead,trio,theme1,stereo,Vx,"['Bs', 'Dr', 'Vx']",3,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,2,Bs,False,-0.019229871751749006,0.01650199909094756,-0.035731870842696564
0009,pop_falldead_trio_GtDrVx_theme1_stereo_Dr,pop,falldead,trio,theme1,stereo,Dr,"['Gt', 'Dr', 'Vx']",3,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,1,Vx,False,0.014540392038761514,0.02208962929783213,-0.007549237259070616
0009,pop_falldead_trio_GtDrVx_theme1_stereo_Gt,pop,falldead,trio,theme1,stereo,Gt,"['Gt', 'Dr', 'Vx']",3,"(20, 5052)","(3, 870148)","(2, 870148)",256,44100,0,Dr,False,0.011054731975185755,0.030213577237553916,-0.019158845262368163
0009,pop_mixtape_duo_BsDr_theme2_stereo_Bs,pop,mixtape,duo,theme2,stereo,Bs,"['Bs', 'Dr']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,0,Dr,False,0.03849149183084761,0.03894180560212468,-0.0004503137712770708
0009,pop_mixtape_duo_BsDr_theme2_stereo_Dr,pop,mixtape,duo,theme2,stereo,Dr,"['Bs', 'Dr']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,1,Dr,True,0.09189510624106978,0.03845759489641797,0.05343751134465181
0009,pop_mixtape_duo_GtVx_theme1_stereo_Gt,pop,mixtape,duo,theme1,stereo,Gt,"['Gt', 'Vx']",2,"(20, 5124)","(3, 882516)","(2, 882516)",256,44100,0,Vx,False,-0.010120685905684124,-0.008070852674427186,-0.002049833231256938
0009,pop_mixtape_duo_GtVx_theme2_stereo_Vx,pop,mixtape,duo,theme2,stereo,Vx,"['Gt', 'Vx']",2,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,1,Gt,False,0.01776046556639135,0.029032576393362403,-0.011272110826971053
0009,pop_mixtape_trio_BsDrVx_theme2_stereo_Dr,pop,mixtape,trio,theme2,stereo,Dr,"['Bs', 'Dr', 'Vx']",3,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,1,Dr,True,0.04587948755384827,0.019223172811834017,0.026656314742014253
0009,pop_mixtape_trio_BsDrVx_theme2_stereo_Vx,pop,mixtape,trio,theme2,stereo,Vx,"['Bs', 'Dr', 'Vx']",3,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,2,Bs,False,-0.01722363149552441,0.025678773113056042,-0.042902404608580455
0009,pop_mixtape_trio_GtDrVx_theme2_stereo_Dr,pop,mixtape,trio,theme2,stereo,Dr,"['Gt', 'Dr', 'Vx']",3,"(20, 6148)","(3, 1058916)","(2, 1058916)",256,44100,1,Gt,False,-0.006709567912546451,0.039387577598919095,-0.04609714551146554
